QR_code,QC,QC_code,ID,Name_x,R,Date,Wave,Name_y,Country,Box_No,Position_Row_No,wave,timepoint,date_scanned,device,path
8VOOI1XSJZ,,,9578,IP-Sac-0,3,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\8VOOI1XSJZ
AUXWQM2UX2,,,9578,IP-Sac-0,4,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\AUXWQM2UX2
EGSDNQW2UP,,,9578,IP-Sac-0,5,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\EGSDNQW2UP
F9RLRX177E,,,9578,IP-Sac-0,6,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\F9RLRX177E
KJCJPQ3EVI,,,9578,IP-Sac-0,7,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\KJCJPQ3EVI
KMXYP5630M,,,9578,IP-Sac-0,8,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\KMXYP5630M
NEMVAWZ9OC,,,9578,IP-Sac-0,9,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\NEMVAWZ9OC
R1EAXABASH,,,9578,IP-Sac-0,10,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\R1EAXABASH
USBHJY7Z8K,,,9578,IP-Sac-0,11,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\USBHJY7Z8K
WW5ABSM4G3,,,9578,IP-Sac-0,12,8.3.2023,1,IP_Sac_0,ESP,5,H17,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\WW5ABSM4G3
33CYTTDOXB,,,9581,IP-Sdv-3,1,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\33CYTTDOXB
6DOKQVJK6S,,,9581,IP-Sdv-3,2,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\6DOKQVJK6S
8XHGGKQER2,,,9581,IP-Sdv-3,3,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\8XHGGKQER2
B1G1OZNQAT,,,9581,IP-Sdv-3,4,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\B1G1OZNQAT
B683IOUCA9,,,9581,IP-Sdv-3,5,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\B683IOUCA9
IPTUNKU8ES,,,9581,IP-Sdv-3,6,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\IPTUNKU8ES
NIUKBDC6SO,,,9581,IP-Sdv-3,7,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\NIUKBDC6SO
PVY7ITWRAE,,,9581,IP-Sdv-3,8,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\PVY7ITWRAE
RP7FXIFJML,,,9581,IP-Sdv-3,9,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\RP7FXIFJML
VCLLVLOQFV,,,9581,IP-Sdv-3,10,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\VCLLVLOQFV
XNEXKL5Q1B,,,9581,IP-Sdv-3,11,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\XNEXKL5Q1B
ZXKYD9SY4S,,,9581,IP-Sdv-3,12,8.3.2023,1,IP_Sdv_3,ESP,5,B18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\ZXKYD9SY4S
1D32L0CTGD,,,9582,IP-Ses-0,1,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\1D32L0CTGD
5BGDFFBD1T,,,9582,IP-Ses-0,2,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\5BGDFFBD1T
7D3VYOYSPW,,,9582,IP-Ses-0,3,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\7D3VYOYSPW
8IX92JRLV2,,,9582,IP-Ses-0,4,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\8IX92JRLV2
JM0HBKZZ50,,,9582,IP-Ses-0,5,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\JM0HBKZZ50
MBS9AL8ETA,,,9582,IP-Ses-0,6,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\MBS9AL8ETA
MMQZRWM4IJ,,,9582,IP-Ses-0,7,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\MMQZRWM4IJ
N6NG904JME,,,9582,IP-Ses-0,8,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\N6NG904JME
N8JMCONTOW,,,9582,IP-Ses-0,9,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\N8JMCONTOW
P50125R6EJ,,,9582,IP-Ses-0,10,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\P50125R6EJ
S8GXJS087O,,,9582,IP-Ses-0,11,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\S8GXJS087O
Z5X8DUVKEM,,,9582,IP-Ses-0,12,8.3.2023,1,IP_Ses_0,ESP,5,C18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\Z5X8DUVKEM
0TE7CNNW86,,,9583,IP-Sne-0,1,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\0TE7CNNW86
38FNHOIRYM,,,9583,IP-Sne-0,2,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\38FNHOIRYM
9F0SEJYGIH,,,9583,IP-Sne-0,3,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\9F0SEJYGIH
E5NVDROHCZ,,,9583,IP-Sne-0,4,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\E5NVDROHCZ
G6WNF3K5DU,,,9583,IP-Sne-0,5,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\G6WNF3K5DU
NUJJCXYQA6,,,9583,IP-Sne-0,6,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\NUJJCXYQA6
PPMDAQJ9QW,,,9583,IP-Sne-0,7,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\PPMDAQJ9QW
U36Y8SVHAX,,,9583,IP-Sne-0,8,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\U36Y8SVHAX
VR0BZLGDKT,,,9583,IP-Sne-0,9,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\VR0BZLGDKT
YWU825HPUK,,,9583,IP-Sne-0,10,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\YWU825HPUK
Z0IWZWHNWR,,,9583,IP-Sne-0,11,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\Z0IWZWHNWR
ZHVBI02UN7,,,9583,IP-Sne-0,12,8.3.2023,1,IP_Sne_0,ESP,5,D18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\ZHVBI02UN7
22OUFDXG0E,,,9584,IP-Stp-0,1,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\22OUFDXG0E
3VQYMPKVS0,,,9584,IP-Stp-0,2,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\3VQYMPKVS0
59PMEC6MX9,,,9584,IP-Stp-0,3,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\59PMEC6MX9
5LYXBG6OPS,,,9584,IP-Stp-0,4,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\5LYXBG6OPS
80N4WS9KLH,,,9584,IP-Stp-0,5,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\80N4WS9KLH
DNQPD8OR4V,,,9584,IP-Stp-0,6,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\DNQPD8OR4V
LLADAZ14M5,,,9584,IP-Stp-0,7,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\LLADAZ14M5
P4HC9FAU0P,,,9584,IP-Stp-0,8,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\P4HC9FAU0P
QTDQXWDGDP,,,9584,IP-Stp-0,9,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\QTDQXWDGDP
TXVK86GECW,,,9584,IP-Stp-0,10,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\TXVK86GECW
UDDRYRHG2X,,,9584,IP-Stp-0,11,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\UDDRYRHG2X
YSFLL7DMVY,,,9584,IP-Stp-0,12,8.3.2023,1,IP_Stp_0,ESP,5,E18,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\YSFLL7DMVY
0ROBMQKPE4,,,9589,IP-Tor-1,1,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\0ROBMQKPE4
2V5DNO4KGF,,,9589,IP-Tor-1,2,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\2V5DNO4KGF
5E705AP0EV,,,9589,IP-Tor-1,3,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\5E705AP0EV
6C0TTYC8GC,,,9589,IP-Tor-1,4,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\6C0TTYC8GC
BHQXV2D2ZS,,,9589,IP-Tor-1,5,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\BHQXV2D2ZS
C1M3AV7E82,,,9589,IP-Tor-1,6,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\C1M3AV7E82
JUAMVJV98V,,,9589,IP-Tor-1,7,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\JUAMVJV98V
MSQBLSWCVJ,,,9589,IP-Tor-1,8,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\MSQBLSWCVJ
PZEIS0R517,,,9589,IP-Tor-1,9,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\PZEIS0R517
U44OHECI6E,,,9589,IP-Tor-1,10,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\U44OHECI6E
UQ03AHOTHS,,,9589,IP-Tor-1,11,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\UQ03AHOTHS
YUT74LR8IQ,,,9589,IP-Tor-1,12,8.3.2023,1,IP_Tor_1,ESP,5,B19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\YUT74LR8IQ
2F5CXL9UUQ,,,9590,IP-Trs-0,1,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\2F5CXL9UUQ
50I2V1OLAQ,,,9590,IP-Trs-0,2,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\50I2V1OLAQ
9AZUANC1K7,,,9590,IP-Trs-0,3,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\9AZUANC1K7
CK9IJNC0IZ,,,9590,IP-Trs-0,4,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\CK9IJNC0IZ
GLMGWNTD2Q,,,9590,IP-Trs-0,5,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\GLMGWNTD2Q
HJIDATLF6C,,,9590,IP-Trs-0,6,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\HJIDATLF6C
HJZWOLP576,,,9590,IP-Trs-0,7,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\HJZWOLP576
OWN80W5P7S,,,9590,IP-Trs-0,8,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\OWN80W5P7S
PJE2KVW00E,,,9590,IP-Trs-0,9,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\PJE2KVW00E
QENNC6RWU0,,,9590,IP-Trs-0,10,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\QENNC6RWU0
S8UO0J64XL,,,9590,IP-Trs-0,11,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\S8UO0J64XL
WVPCUPP2GC,,,9590,IP-Trs-0,12,8.3.2023,1,IP_Trs_0,ESP,5,C19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\WVPCUPP2GC
5N3OC6DM28,,,9595,IP-Vdt-0,1,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\5N3OC6DM28
61VSSYX7PA,,,9595,IP-Vdt-0,2,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\61VSSYX7PA
8HYHGPXAH5,,,9595,IP-Vdt-0,3,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\8HYHGPXAH5
ABKX6PLE9C,,,9595,IP-Vdt-0,4,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\ABKX6PLE9C
CIPYMVCC63,,,9595,IP-Vdt-0,5,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\CIPYMVCC63
D6R5ZYO547,,,9595,IP-Vdt-0,6,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\D6R5ZYO547
K28UO3NOQL,,,9595,IP-Vdt-0,7,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\K28UO3NOQL
KCUEMDRLW4,,,9595,IP-Vdt-0,8,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\KCUEMDRLW4
S0Z9SQMBYM,,,9595,IP-Vdt-0,9,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\S0Z9SQMBYM
S9OXNPGRCK,,,9595,IP-Vdt-0,10,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\S9OXNPGRCK
U30484WB4A,,,9595,IP-Vdt-0,11,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\U30484WB4A
WKMF40GTWM,,,9595,IP-Vdt-0,12,8.3.2023,1,IP_Vdt_0,ESP,5,G19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\WKMF40GTWM
85ROQXR1MV,,,9597,IP-Vig-1,1,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\85ROQXR1MV
A5I3MSFNNC,,,9597,IP-Vig-1,2,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\A5I3MSFNNC
AXBOID9BL4,,,9597,IP-Vig-1,3,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\AXBOID9BL4
H50DIV9ZS6,,,9597,IP-Vig-1,4,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\H50DIV9ZS6
I9ZV0LU20H,,,9597,IP-Vig-1,5,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\I9ZV0LU20H
K2KIJO2YKO,,,9597,IP-Vig-1,6,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\K2KIJO2YKO
LCJ41WFKFM,,,9597,IP-Vig-1,7,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\LCJ41WFKFM
MUYX5FKNHZ,,,9597,IP-Vig-1,8,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\MUYX5FKNHZ
S2KXV40C4E,,,9597,IP-Vig-1,9,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\S2KXV40C4E
VTUA7D6ZQQ,,,9597,IP-Vig-1,10,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\VTUA7D6ZQQ
VYL0PJ75U5,,,9597,IP-Vig-1,11,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\VYL0PJ75U5
ZPQYBVNS36,,,9597,IP-Vig-1,12,8.3.2023,1,IP_Vig_1,ESP,5,J19,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\ZPQYBVNS36
07D4TVY3V1,,,9598,IP-Vim-0,1,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\07D4TVY3V1
83THC1Z5OM,,,9598,IP-Vim-0,2,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\83THC1Z5OM
BJ5UR2BL9T,,,9598,IP-Vim-0,3,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\BJ5UR2BL9T
FPE4MSFVBK,,,9598,IP-Vim-0,4,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\FPE4MSFVBK
FY9ESVC72I,,,9598,IP-Vim-0,5,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\FY9ESVC72I
L5RA0DA6MX,,,9598,IP-Vim-0,6,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\L5RA0DA6MX
Q1PWYS6B4N,,,9598,IP-Vim-0,7,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\Q1PWYS6B4N
T3X2DVDYUH,,,9598,IP-Vim-0,8,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\T3X2DVDYUH
UL1PPKUZ0V,,,9598,IP-Vim-0,9,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\UL1PPKUZ0V
X3Z1PB927U,,,9598,IP-Vim-0,10,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\X3Z1PB927U
Y2Z7KZJJ34,,,9598,IP-Vim-0,11,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\Y2Z7KZJJ34
ZY9U2XKYLO,,,9598,IP-Vim-0,12,8.3.2023,1,IP_Vim_0,ESP,6,B2,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\ZY9U2XKYLO
36E7VMF5CY,,,9599,IP-Vin-0,1,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\36E7VMF5CY
9XN5Y6BXUL,,,9599,IP-Vin-0,2,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\9XN5Y6BXUL
BZDVK3S9ZN,,,9599,IP-Vin-0,3,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\BZDVK3S9ZN
G3GNF3M695,,,9599,IP-Vin-0,4,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\G3GNF3M695
G7314VLDSL,,,9599,IP-Vin-0,5,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\G7314VLDSL
LCQEW48TD1,,,9599,IP-Vin-0,6,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\LCQEW48TD1
M6UUAXIQFN,,,9599,IP-Vin-0,7,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\M6UUAXIQFN
OR0GUNBKUL,,,9599,IP-Vin-0,8,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\OR0GUNBKUL
OYG6SZOVW8,,,9599,IP-Vin-0,9,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\OYG6SZOVW8
R5VTY6DZ43,,,9599,IP-Vin-0,10,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,SlowScanner,Images\W1\Day_20_8-23-23_SlowScanner\R5VTY6DZ43
U1XS1ANDRQ,,,9599,IP-Vin-0,11,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\U1XS1ANDRQ
VCQJ0K5EQF,,,9599,IP-Vin-0,12,8.3.2023,1,IP_Vin_0,ESP,6,C2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\VCQJ0K5EQF
4N0RAY1KRG,,,9600,IP-Vis-0,1,8.3.2023,1,IP_Vis_0,ESP,6,D2,1,20,8/23/2023,FastScanner,Images\W1\Day_20_8-23-23_FastScanner\4N0RAY1KRG
